video_id,channel_name,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k,reaches_5k
36aa8906-3672-4dcb-ac65-7095e8d21690,channel_161,1315,619,10371,12,2,75,1000,5,0,114,5000,7,0,True
e0cc922a-7e86-4ba3-947b-3eb69159d6c6,channel_635,1104,981,6011,55,7,255,1000,9,2,411,5000,11,1,False
a4a3bd95-a0bc-49af-bdbd-3764d0a0d1c4,channel_944,759,1142,7200,36,4,201,1000,13,1,449,5000,21,1,True
f345e143-e29c-460c-8a2f-bc941d4d9613,channel_885,1461,645,4031,22,4,215,1000,16,1,330,5000,10,0,False
d6cace41-3034-4fc5-8306-cb4f13fe7cd5,channel_548,883,410,3654,12,3,147,1000,11,0,207,5000,7,0,False
34f364bb-9fc2-4da3-ae70-ac27536fc9aa,channel_698,771,893,5435,54,3,228,1000,16,2,320,5000,12,1,False
5ef2c1cf-1eb6-4c01-897a-d0398bd2c0c1,channel_977,793,575,3262,14,1,214,1000,2,0,304,5000,5,0,False
c0395b16-f6f1-419f-8337-1368d8856458,channel_850,311,467,4252,30,2,171,1000,1,0,261,5000,4,0,False
bc625c4a-ea50-4992-83eb-e3d9caabd8aa,channel_372,1637,930,7310,20,5,169,1000,11,1,310,5000,5,0,True
4bb7e756-b8a0-461f-8014-226a428f628e,channel_905,1126,270,3413,11,1,88,1000,2,0,122,5000,3,0,False
649a2f68-b432-40e5-a11f-6b40e834d7f5,channel_774,490,236,3526,14,1,81,1000,3,0,131,5000,5,0,False
6565c000-210c-43fc-8ce2-4bd5d76db89b,channel_444,652,404,4459,13,1,139,1000,5,0,246,5000,6,0,False
49cf78f8-a8dc-45c1-af1b-4dcc321eb07d,channel_787,1003,691,4091,43,5,235,1000,13,1,408,5000,4,1,False
c6cc97c2-f5c4-4881-abb3-5d5800052107,channel_156,1120,1675,12749,65,10,193,1000,4,0,400,5000,17,1,True
2dc300ac-2b90-4ecb-b49b-2c0723ae9fbb,channel_92,381,1302,7283,87,8,274,1000,11,2,610,5000,12,1,True
eaf4c51b-8f72-4faf-8d0f-e7a3aace8188,channel_363,1480,1314,8806,87,12,229,1000,16,1,555,5000,27,1,True
0af8614c-405c-4a66-a67c-248624dec3a9,channel_310,298,1759,10031,68,10,211,1000,9,1,384,5000,15,1,True
896fcdf7-e11d-4422-8ab1-c67d3e0de88f,channel_894,690,281,3997,8,0,88,1000,1,0,185,5000,10,1,True
246ff8bb-8b82-4c5f-925a-382909f697a0,channel_962,106,493,8592,29,4,87,1000,2,0,182,5000,10,0,True
2e740e62-1346-435c-9e47-540125f94788,channel_952,778,784,3987,47,3,252,1000,12,0,375,5000,4,1,False
3041c775-3a6c-46b5-a6f4-ab79c3b20755,channel_34,129,348,5100,21,1,109,1000,3,0,193,5000,1,0,False
13de0bfa-6e29-49c5-8a87-c5aa5d9fe210,channel_500,1200,315,7871,15,2,56,1000,3,0,129,5000,5,0,True
249243cb-419e-44af-a083-d4a8161b5889,channel_820,1031,397,5394,16,3,108,1000,2,0,262,5000,13,1,True
061ad8a4-2142-42f4-8984-2d41bb4d2491,channel_884,1205,1055,8444,58,9,196,1000,13,1,439,5000,16,2,True
de2a3616-b275-499f-b958-b165ee4e2327,channel_994,240,764,3608,52,3,271,1000,13,2,339,5000,7,1,False
684dabde-996d-470a-9f65-869e950cae94,channel_194,780,574,7730,36,3,83,1000,5,0,145,5000,7,0,True
b1d646fb-9c1e-4b91-912b-80f37345616d,channel_804,1085,737,4558,16,5,242,1000,7,0,398,5000,9,0,False
bda708c5-00cf-4ff2-979a-2be528cc330d,channel_293,1087,1167,10184,76,8,181,1000,9,0,430,5000,16,3,True
8831d362-e681-42d6-a128-3842fe9b7264,channel_98,634,2195,14007,96,11,238,1000,12,0,500,5000,31,0,True
440cf863-c857-473c-95cc-0d209cef9d98,channel_732,256,530,12440,29,1,65,1000,1,0,94,5000,4,0,True
bd3a184b-fe27-41a4-bb14-0af1376fcd88,channel_87,75,816,6304,31,7,192,1000,8,0,446,5000,26,0,True
63881cdf-b379-4172-b95c-9d4ed0a42af2,channel_514,199,1218,6963,46,6,241,1000,3,2,340,5000,10,1,True
e52e4545-838c-4c6b-b252-8201b416a2df,channel_941,197,1036,6405,28,9,251,1000,12,0,368,5000,15,2,True
72727b60-1602-4e17-ac1b-960218a054f8,channel_29,1760,1093,10701,48,2,116,1000,9,0,249,5000,5,1,True
1cd91257-66d5-4e9c-bc70-a7c363ab4103,channel_601,1249,581,3873,27,1,226,1000,8,2,361,5000,18,2,True
11c48db2-cfbc-4cb1-bebe-37beb262ce0c,channel_534,478,2431,11963,143,5,265,1000,11,1,591,5000,16,3,True
59346524-d01c-45b0-be14-5585dd23587b,channel_422,413,295,5090,16,2,69,1000,1,0,129,5000,7,0,True
51ed6132-f1d9-465e-93db-2e68f58fd915,channel_927,1520,309,5486,9,0,81,1000,5,0,149,5000,2,1,True
78a0ffed-8f38-402c-83f4-ea3a6a5576da,channel_631,385,332,8575,19,0,51,1000,2,0,114,5000,2,0,True
c4d1da92-e710-4d01-9767-302e12a2c759,channel_477,123,465,4584,11,2,133,1000,8,0,210,5000,4,0,False
a1dd9c7c-8c73-4520-b9b1-b638075bf112,channel_875,1443,1051,9118,55,7,170,1000,2,1,352,5000,11,2,True
bf52e11b-cee9-4d99-b380-68ae16f0bb57,channel_94,157,1236,6585,42,12,264,1000,4,0,590,5000,20,2,True
9f5a6e7f-d1be-46cf-b501-03544e29fa11,channel_118,1583,1229,10294,73,11,138,1000,3,0,340,5000,6,2,True
19fceeb0-6210-4bd2-9fa6-100b4d8502ef,channel_97,646,845,4509,26,5,213,1000,2,2,512,5000,25,2,True
e99fdd03-fbbc-4f71-b341-9ae5fcd81e8c,channel_940,866,819,6023,29,8,213,1000,15,0,506,5000,13,3,True
ed28456d-7a4e-47a9-b527-6ac2120506f5,channel_810,526,917,4353,44,4,246,1000,15,1,367,5000,14,0,False
70d65816-a4a0-408e-9664-ce71685e6aca,channel_416,335,524,3834,26,1,188,1000,1,0,319,5000,4,0,False
0702a644-d58f-4221-aa0f-0c94bb1142b7,channel_961,1525,825,3325,31,2,292,1000,20,2,440,5000,16,1,False
1bec5855-e337-41c6-ba66-fb06c46c8f88,channel_297,965,361,4648,17,2,122,1000,7,0,202,5000,6,0,True
15b3da1e-2c9b-4bbe-9152-7d20c22593fe,channel_589,1461,465,8612,25,1,60,1000,4,0,142,5000,8,0,True
a653d287-5dee-49b1-b415-9478f93f9986,channel_644,89,512,3569,31,4,158,1000,6,0,274,5000,6,0,False
0ec89091-ba2f-4dfb-89ad-21c08ffd5ada,channel_541,333,865,8475,39,2,143,1000,9,1,352,5000,8,2,True
e6df6190-3d3b-4345-a543-08639847b923,channel_73,1465,2033,9467,131,19,268,1000,13,1,426,5000,24,1,True
f7fb4835-d216-40ca-bf1e-4709fbcdeef0,channel_182,869,1375,7983,86,3,263,1000,6,2,434,5000,28,1,True
0bb9b225-ef74-49ab-b94e-aea301232e58,channel_86,1029,427,5899,12,2,110,1000,8,0,189,5000,11,0,True
0a803c0f-f4c7-4212-abfb-a3c8fcae10ce,channel_440,48,338,8508,23,3,52,1000,2,0,105,5000,2,0,True
859573bc-da12-4db3-a185-4db5d4b471f6,channel_213,602,1073,14689,32,5,110,1000,8,0,178,5000,10,0,True
8e87a296-0c5a-4e51-98aa-a0776f01dc74,channel_251,875,1334,10989,62,12,147,1000,1,1,315,5000,6,1,True
756842d6-0f17-4785-aa2f-2f6b27fc5cd6,channel_448,1400,971,7632,33,4,161,1000,12,0,301,5000,7,0,True
89f50040-4eb2-4eb6-9d7e-2417c34a2ea3,channel_578,844,1307,10793,31,6,139,1000,3,0,251,5000,5,0,True
36022a9d-974f-4941-89f9-96c51dd4d7d9,channel_350,1049,613,4093,16,3,185,1000,2,0,287,5000,5,0,False
c0bca755-d7da-43b7-a9c2-55effe9025ba,channel_742,740,616,4115,25,4,238,1000,8,2,330,5000,4,0,False
1e3a856c-97da-4d0e-8cec-739123cebc14,channel_123,1609,821,4210,55,4,259,1000,20,1,338,5000,12,1,False
e49924de-faa2-4d73-8fb0-60da754b86d5,channel_799,117,1623,11966,86,8,197,1000,3,1,364,5000,21,1,True
fd0240b5-6b9e-4b23-b62e-2a51c587b7a2,channel_168,370,359,3427,19,1,140,1000,5,1,194,5000,6,0,False
9db50480-5113-4494-89fc-22bfaf47bb64,channel_280,1579,320,4598,18,0,94,1000,1,0,178,5000,6,1,True
467ceb69-e2a3-435a-bc12-1929b4d7787f,channel_291,1237,1021,5174,50,8,289,1000,3,1,378,5000,10,1,False
d8e429ae-3894-480c-9695-9b1ee835a84d,channel_377,242,673,3330,36,3,268,1000,19,0,447,5000,5,1,False
fa71e03c-5179-4f70-8271-acbdd1746e96,channel_743,938,787,3789,50,6,289,1000,5,2,370,5000,13,1,False
e1120b72-1536-4e60-8bd3-d381fefdb9a6,channel_609,1653,190,3436,13,1,74,1000,3,0,107,5000,1,0,False
6264204d-dafd-4822-8e89-7937a396894c,channel_877,345,411,6482,8,2,75,1000,1,0,150,5000,4,1,True
60e7bdb1-1b73-42bb-846a-5a9cf558c013,channel_293,370,1419,12851,63,8,148,1000,3,1,235,5000,9,1,True
718e89a5-986f-4a92-a6a0-72a020af270d,channel_988,564,374,4300,24,1,96,1000,4,0,164,5000,2,0,False
85861019-1136-4383-a436-dc380c30dc7f,channel_610,43,700,8881,14,3,100,1000,7,0,161,5000,6,0,True
fcb5e194-eed9-4151-be98-aced4300309c,channel_29,1375,652,4172,27,5,210,1000,3,2,327,5000,10,0,False
d7b87d02-58c9-4a53-a59e-009cddfd7e56,channel_120,31,366,3663,12,2,128,1000,8,0,244,5000,12,1,True
06b3f859-622c-44bb-8811-da3e79becfe0,channel_698,298,1527,7435,50,6,279,1000,18,2,420,5000,25,2,True
cc5abe06-7d37-497d-9048-307695a582be,channel_942,1460,457,4361,27,4,119,1000,9,0,154,5000,5,0,False
a8703c4d-9a70-4b86-990d-bf8c9539291d,channel_397,1677,1938,8356,66,12,272,1000,15,1,586,5000,34,4,True
f0f55819-95e9-481b-bcfc-8af224dc3928,channel_957,484,365,3812,23,2,146,1000,8,0,215,5000,2,0,False
d5e7d065-a399-4a89-b236-f2f680ba8d40,channel_331,1235,854,8369,43,3,141,1000,10,0,255,5000,15,0,True
1e07b3ee-0069-4350-bb11-7a0f70398d9c,channel_552,1213,1250,6857,81,4,279,1000,11,2,420,5000,10,2,True
1adbcf63-63ee-49c4-ab2d-67c064d892fb,channel_227,22,743,4473,35,1,245,1000,14,1,405,5000,12,0,False
42ca4e52-63a6-416d-9861-4dc57e08d200,channel_682,545,373,5167,12,1,98,1000,2,0,237,5000,16,0,True
a2bb6f4e-c465-46a5-937d-3c62a2b01f5a,channel_484,1698,931,4561,46,5,243,1000,10,0,394,5000,11,1,False
0230d81e-d718-49e2-863a-aa7f1ecc3c61,channel_125,234,452,7805,19,1,80,1000,1,0,195,5000,5,0,True
d23f3ad6-1e69-42e4-a159-387930166e7e,channel_676,749,340,6625,8,1,81,1000,1,0,152,5000,4,0,True
b2e5bb11-9ff9-4020-91b9-02b8a0200444,channel_755,1353,1192,7034,46,5,266,1000,3,1,399,5000,26,0,True
c53968f6-ce81-4f4e-9ca1-d1a61f0729f0,channel_637,378,584,12624,33,1,63,1000,0,0,118,5000,2,0,True
2d45c4eb-99c2-442c-936e-b260b5452675,channel_362,383,193,5065,11,0,57,1000,3,0,97,5000,1,0,False
b84f29fd-5bc6-4669-b0a2-8f55a434f234,channel_767,1736,941,11233,37,6,99,1000,3,0,175,5000,11,0,True
1c5ec963-fdb4-44da-9dac-b6074ede11b8,channel_392,1620,247,3708,10,1,92,1000,1,0,117,5000,1,0,False
6684f650-e189-4910-a914-21b3db5f2f14,channel_398,1280,600,4170,36,4,170,1000,6,1,419,5000,10,2,True
cdb1c546-77e6-4f70-9a1f-b8593defbb44,channel_431,1062,328,4391,9,0,113,1000,7,0,145,5000,4,0,False
0ec9f53f-aa36-440e-96f1-56c49a98efc3,channel_270,195,1036,5365,32,8,286,1000,3,2,465,5000,12,2,False
cac2d320-6af8-4494-aa98-f56d90770db4,channel_811,987,893,4790,47,8,242,1000,11,1,350,5000,12,1,False
0c6c7246-7a39-440c-a151-bf6bf41262c1,channel_194,1440,1015,4341,64,2,288,1000,8,0,487,5000,10,0,False
01dbe844-10be-4052-9f52-ff9112e3d8a2,channel_237,571,193,4235,9,0,64,1000,3,0,89,5000,2,0,False
bbf0fbc2-dd4c-463f-96d2-ec13a64786e4,channel_355,394,316,4179,13,1,121,1000,9,1,247,5000,6,0,True
da04edaf-2361-4b07-9ed4-fd1ae9e32546,channel_94,284,2233,12249,148,5,270,1000,17,0,623,5000,30,3,True
a570ba34-b66b-42e6-98a4-c5f8a7a964b6,channel_87,145,841,8144,41,6,122,1000,6,1,237,5000,11,1,True
3f2ec32e-08d7-4f94-9b69-f65a8b09dce0,channel_968,597,879,4722,53,3,292,1000,6,1,416,5000,8,0,False
573e997b-15b8-4413-bfa7-57f69b5682e5,channel_476,350,1497,9230,34,6,229,1000,7,0,412,5000,27,1,True
9abe25a9-f178-4e73-be18-a98741cb11a5,channel_338,441,452,3437,18,2,179,1000,14,0,304,5000,12,1,False
e03d325f-c88a-4f96-86e7-4c5824f83698,channel_473,160,837,12699,42,7,93,1000,1,0,192,5000,9,0,True
e6c7a1fe-d41a-4960-b0b0-a954dfd7dc67,channel_773,1225,1376,8309,76,12,255,1000,12,1,397,5000,22,2,True
58819926-d146-43ad-8910-3224a990aad3,channel_558,1505,147,3663,5,1,57,1000,1,0,97,5000,3,0,False
8f6abdb2-978e-4d95-840b-8b2367144a2e,channel_921,1482,2804,13287,114,12,289,1000,6,2,511,5000,24,3,True
65b9f5f8-c94e-4689-abbc-35f70fd844f3,channel_453,992,1880,11014,63,11,242,1000,3,1,544,5000,10,1,True
e852f8ff-0ff6-4c6d-bbe2-adbcb9850785,channel_399,1716,1111,9188,40,8,172,1000,6,0,386,5000,15,1,True
d33fbb05-70a1-4420-971c-fda0a3d281c1,channel_840,1288,739,4193,25,4,250,1000,7,0,430,5000,12,1,False
b4dbe714-af85-4589-8167-94ebad8fb435,channel_839,1669,871,9546,49,1,109,1000,5,0,248,5000,13,0,True
c41ae1a8-7331-453c-b4f3-8748cb08fcf8,channel_828,1110,207,3935,10,1,69,1000,2,0,122,5000,2,0,False
ad8a4a37-c96b-4358-b019-643abc9c3fa1,channel_51,1047,345,4776,13,1,112,1000,5,1,166,5000,4,0,True
0f3fa483-b830-40dd-af22-445a95defd31,channel_470,1358,1053,4368,53,7,294,1000,18,1,413,5000,6,2,False
ef642ec6-66e7-42a7-90cc-5a4f6d89eb3d,channel_272,414,636,3498,34,5,226,1000,7,1,403,5000,5,1,False
422c91eb-9a78-4465-94f3-a612fca0422d,channel_829,1314,1092,7293,52,3,189,1000,10,1,287,5000,5,1,True
49f937fe-3936-43db-a069-f9f59e5b52b3,channel_266,1576,918,7164,58,7,150,1000,1,1,217,5000,6,0,True
dd1f1d32-4e8a-4623-ba89-078fb5141553,channel_16,857,1009,10570,67,9,129,1000,9,1,271,5000,17,1,True
9acfc0bd-8049-4e31-b17e-1686f31b37bb,channel_610,1251,313,6642,12,2,63,1000,4,0,129,5000,2,0,True
077a1db1-ee98-4c90-96e9-7f9d6484be08,channel_129,1242,1409,9458,40,9,196,1000,6,0,278,5000,6,0,True
e09f2767-8987-438f-84b8-ea7d1f555a3c,channel_295,767,766,4345,34,7,209,1000,3,0,374,5000,11,1,False
00ce66d0-cd2b-43c1-aea3-f1d820612ece,channel_398,1366,511,3658,35,2,168,1000,8,0,264,5000,7,1,False
6816a173-6c5e-4553-923c-05550783d944,channel_278,78,991,8623,48,2,158,1000,5,0,259,5000,10,1,True
0358d932-e53c-4598-b143-339907d50e87,channel_224,1678,1262,14289,83,3,136,1000,5,1,225,5000,12,0,True
c275a344-c340-4628-a77e-2a769631196e,channel_763,1270,1426,7578,92,6,241,1000,15,1,367,5000,20,2,True
8a7cae86-4962-4be5-bb57-0c5a335e0af1,channel_295,1147,740,4219,41,5,235,1000,4,1,381,5000,7,1,False
52ad0fa6-0e88-471a-8113-a9a4994917fc,channel_164,1067,429,5731,17,2,111,1000,7,0,261,5000,10,1,True
384a0da5-67fd-43f1-b7e1-693888c3dff2,channel_853,890,829,3979,31,1,253,1000,8,1,454,5000,17,1,False
cd02a3ba-1488-489f-8221-c8fde690cf49,channel_696,156,492,5978,26,3,130,1000,4,0,290,5000,11,2,True
67c46269-9da0-4cc4-a2bb-d2169fa29152,channel_220,1153,245,3550,16,1,80,1000,3,0,122,5000,2,0,False
cf80adfe-f304-4f00-8ac1-27c21ae422d6,channel_744,1558,495,4474,14,3,167,1000,3,1,339,5000,21,2,True
14282635-9be7-4aea-b9e3-4847f51c2e11,channel_256,1565,389,3231,24,1,135,1000,7,0,235,5000,4,0,False
ce919a1e-6de7-441e-8a71-fbe96b9e055a,channel_433,1130,2267,12052,99,20,276,1000,20,2,645,5000,32,4,True
b539f10c-9871-409c-86a1-df9026bab3ec,channel_965,1181,1084,7252,47,5,191,1000,2,0,424,5000,29,2,True
3d7d9bab-1301-4ce5-98ac-56cb9a47a258,channel_697,1394,280,7319,15,0,50,1000,3,0,100,5000,3,0,True
7627915e-bff9-47ad-b3ea-156e42cc451d,channel_803,797,334,3857,9,2,96,1000,6,0,141,5000,3,0,False
7c9391e7-7f9b-4f16-8ef1-13cc2a133a20,channel_360,61,916,11994,20,3,118,1000,6,1,205,5000,12,1,True
78ed9595-7f20-4f0d-9bd1-a4a233ad4750,channel_542,1265,437,4234,28,1,141,1000,5,0,179,5000,5,0,False
d10f6572-e1a8-4c28-bb6d-b3adeeb08158,channel_548,565,2045,13224,128,4,238,1000,14,1,511,5000,12,0,True
a0921eb4-ebe7-4a7d-ba68-97b1bb9237fb,channel_720,456,891,5611,44,2,236,1000,17,0,366,5000,8,1,False
119096c4-27ba-4e50-a240-93ee1259b72f,channel_624,996,1663,15503,114,11,168,1000,4,0,265,5000,14,0,True
c68f5cf7-1ede-44f0-b112-f0fde5013eef,channel_785,1398,990,5016,21,7,293,1000,6,2,671,5000,29,1,True
ce69e5be-f627-4332-aebb-33e51de6c4ac,channel_117,734,627,9242,39,2,105,1000,1,0,250,5000,13,1,True
2684deb3-3507-4345-af95-4fb033235114,channel_963,373,421,5976,18,1,89,1000,1,0,174,5000,3,1,True
caacff88-d5c0-41c5-8d0d-fd16edf596ba,channel_652,1529,363,6366,8,0,91,1000,5,0,130,5000,1,0,False
048e160a-cbb3-4f5d-8d1e-a3afc62fc364,channel_923,1452,2639,11788,54,22,276,1000,21,2,651,5000,11,4,True
7758bb0d-3f73-49d8-903d-98e3cfeb2360,channel_329,1772,313,5380,10,2,88,1000,1,0,142,5000,3,0,False
27a0659d-a4ce-48a7-ada0-e90daaa8a0f3,channel_860,1720,295,3226,7,2,116,1000,8,0,175,5000,3,0,False
49ca0d95-5e0d-4fcc-9311-280156ee9a03,channel_55,721,1629,9045,88,12,249,1000,3,0,466,5000,31,2,True
0731a62e-5dd6-4870-8791-e12afc17b7b7,channel_660,479,2447,11437,63,7,296,1000,21,2,448,5000,31,2,True
492a5d3f-91c9-43dc-a927-c00638a2c2b5,channel_647,936,781,7424,44,7,165,1000,9,1,337,5000,13,0,True
3d4ec202-15ae-4e1f-9301-36bd575ff598,channel_525,499,364,3386,20,1,120,1000,3,0,197,5000,2,0,False
7d5727e5-15a5-4bc4-ab2e-528201a31c6d,channel_793,917,1371,5999,71,4,290,1000,16,1,428,5000,21,1,True
1cd248e0-db0f-45fd-8c8d-0e82b19d3106,channel_606,211,1128,4654,71,5,289,1000,17,2,463,5000,11,2,True
50036c88-95cb-4aa8-bb71-d66cabf978bc,channel_941,1778,1112,5651,44,4,281,1000,8,1,369,5000,10,1,False
ceb6d827-4b04-4437-903e-0e99b759d749,channel_506,1743,1014,5896,63,6,261,1000,11,0,348,5000,9,1,False
bbe651c5-086a-4f76-ae53-53330b688592,channel_300,1322,279,4025,13,1,100,1000,3,0,246,5000,12,1,True
2c2e5f95-3bf9-46c3-9dac-524b9769f9af,channel_20,1354,499,3948,28,1,173,1000,2,0,231,5000,4,0,False
ca71e2b8-fab3-45b4-8709-ebd546dd771d,channel_139,1242,306,3621,8,0,107,1000,8,0,131,5000,2,0,False
45360097-f1b4-4a51-9525-7ec611aad5c9,channel_142,76,882,4246,36,5,278,1000,19,1,387,5000,5,0,False
153e4511-52f0-4a99-9496-647a309cfdbb,channel_463,341,519,3423,27,2,171,1000,6,1,264,5000,9,0,False
6e609dae-5381-46f5-94b6-4c5648fff3cb,channel_418,1693,1347,7266,66,4,290,1000,6,2,652,5000,33,4,True
a4174a88-ea50-442d-aa8d-9c02b79a38bb,channel_737,1535,1627,14079,66,8,172,1000,8,1,356,5000,12,2,True
4fc2c0df-402b-4c9d-bfe8-0d119dae4b72,channel_79,1783,499,15284,11,4,50,1000,2,0,79,5000,2,0,True
74261273-0f4e-486b-9b1a-debd88187c57,channel_411,853,379,5536,23,2,97,1000,4,0,145,5000,3,0,False
dc516505-1f03-4e39-a949-78b7cac50256,channel_122,1004,1479,7373,52,8,234,1000,4,2,426,5000,21,2,True
79fd41f3-f641-4212-9d72-15f94c7d6062,channel_280,1747,949,7155,51,7,186,1000,12,0,287,5000,8,0,True
f9901f12-6831-4d27-a442-536e630975ef,channel_173,106,920,3866,55,3,278,1000,6,0,504,5000,20,3,True
3a392559-683b-47dd-90ed-b5580a14a777,channel_635,1405,577,5036,37,2,166,1000,13,1,252,5000,2,0,False
1bb768e0-795a-4d74-9341-8eb459eee16e,channel_415,142,970,9346,50,5,147,1000,7,0,302,5000,19,0,True
065575df-e3a1-4d98-91fe-df455a0c0ccd,channel_642,1727,321,5274,13,2,86,1000,2,0,124,5000,4,0,False
32b5de37-69b7-46c5-b873-44fdf9dff88f,channel_522,1302,1060,5639,71,9,267,1000,7,0,414,5000,13,1,False
615073d5-6064-4482-8d2f-7fc9ad9a945f,channel_425,1190,381,4464,19,0,97,1000,7,0,137,5000,3,0,False
02868381-17ea-4ec9-8a45-1591c5e6953b,channel_177,419,1369,7434,38,10,276,1000,9,1,619,5000,32,4,True
df03e0ae-679f-464c-987f-3c4172d47858,channel_75,745,650,5120,15,5,172,1000,4,1,271,5000,6,1,False
9f50dee8-b5ec-44db-b058-9f4065c93168,channel_835,1384,662,3579,30,5,239,1000,14,1,537,5000,33,3,True
d41c87ea-1718-4c7e-8af8-02757bd5565b,channel_377,350,1163,4930,23,6,277,1000,13,1,404,5000,26,1,True
879798e8-feaf-4f24-ad10-c2fc08171bbe,channel_328,1644,1949,12116,114,16,250,1000,11,0,559,5000,38,2,True
91386453-3f2a-4003-8ce6-0cc0472c52f2,channel_515,1354,1718,13858,58,16,185,1000,11,0,338,5000,7,1,True
b25781d6-dc7b-4854-83de-635d4fbae3e4,channel_639,132,1157,8025,43,4,178,1000,3,0,332,5000,17,1,True
b2837ace-bbfc-4dd9-9375-aa5f3c28cacf,channel_387,269,708,6771,17,2,138,1000,6,0,234,5000,9,1,True
5596da01-1ce9-47bc-b6ea-36f35d026acd,channel_465,1541,2489,11784,78,15,287,1000,21,1,708,5000,32,5,True
019a6079-08bc-4a16-9efd-de3dff47d8cb,channel_723,876,399,3932,9,3,141,1000,9,0,229,5000,2,0,False
3b6e604b-96de-4d61-a0f5-a5a384d5f7c4,channel_357,205,428,4402,28,2,145,1000,7,0,185,5000,2,0,False
47fc2407-6145-437f-a5a8-75cc4c60e9c4,channel_252,83,431,4437,25,3,144,1000,6,0,214,5000,2,0,False
e7cd8c1a-5475-4831-a7b0-3880d3f1941a,channel_210,220,399,3925,20,1,121,1000,7,0,213,5000,2,0,False
feea0fa6-8947-4df4-8155-eea97be794f3,channel_571,1073,808,4788,53,7,243,1000,8,1,372,5000,11,1,False
b82399a0-05d4-49ac-9cf0-fb29dd29f6f5,channel_862,735,2220,14300,50,17,238,1000,11,0,345,5000,11,2,True
c135c78c-25bc-4633-9edd-23e81d5ab641,channel_442,724,983,6747,49,2,169,1000,10,0,347,5000,19,1,True
7c3f7508-2e29-4abc-9f6b-28f6a3a83458,channel_340,91,1127,10061,53,10,171,1000,13,0,257,5000,16,1,True
ab8e32c5-f57f-4c76-87ca-bdf386351fa9,channel_423,525,1590,10285,93,14,180,1000,4,1,283,5000,14,1,True
bc3fd551-7d47-49ad-8c82-d363033932ab,channel_392,533,888,4809,58,5,246,1000,3,2,537,5000,34,2,True
c5195d47-3440-4373-a37e-01c4fc02cc31,channel_304,760,216,3810,8,0,85,1000,0,0,151,5000,1,0,False
64c67a86-e458-4bdb-aade-6e11d77d9e1f,channel_217,692,563,5126,24,3,128,1000,7,0,232,5000,6,0,True
8ad63004-7120-4e8c-820e-51ebf2f553d6,channel_701,1556,781,3117,19,7,284,1000,19,1,466,5000,5,0,False
aaa99824-b6b0-4e8f-aea4-d59374c9acdf,channel_91,842,2151,11523,116,11,294,1000,15,1,634,5000,14,2,True
4adfa89e-037d-461b-a4bc-3c449d493091,channel_656,1308,1282,5821,76,3,295,1000,9,1,464,5000,23,3,True
1766d9fa-029a-4913-8091-2ea586cf47dc,channel_509,1013,727,3716,33,2,237,1000,13,1,545,5000,22,3,True
d611d01b-a3a4-45e9-824a-3537958c982d,channel_965,479,1111,11526,59,10,148,1000,2,0,263,5000,10,0,True
439e13e6-7fee-44c3-88bf-a928c7e98723,channel_243,618,700,13593,14,4,77,1000,1,0,132,5000,3,0,True
324fa65c-512e-4ea5-9b27-cc1a8347a173,channel_176,1584,463,3808,18,2,182,1000,12,1,290,5000,10,0,False
13fd0c80-0be5-44cb-b771-02c88884d73a,channel_20,887,1516,8522,37,7,228,1000,10,1,561,5000,29,2,True
71f4513e-51f6-42c5-b80b-5e1df0fe144a,channel_866,1019,2416,13570,137,21,248,1000,15,1,520,5000,18,3,True
a1e6c939-3b17-4f1b-a754-96f8be3931c3,channel_2,379,704,5601,33,6,177,1000,11,1,303,5000,4,1,False
0d787c97-a0b8-4d7c-88f0-6f66afed0f23,channel_483,1755,247,4671,13,2,67,1000,3,0,111,5000,3,0,False
56590337-39fc-4df5-8d15-85681e606a1c,channel_957,452,1495,13999,30,9,161,1000,3,1,296,5000,17,0,True
17a67712-7497-44a3-bc3f-09c0aefaa64b,channel_648,838,720,7988,46,6,121,1000,4,0,235,5000,12,1,True
7950c943-b428-435d-ba93-3ee523fd4ae4,channel_457,1362,1599,7763,57,13,292,1000,4,0,687,5000,27,5,True
6d43f1be-8dae-4a5d-889e-abf5b2c1282d,channel_833,1783,405,5108,23,2,126,1000,10,0,182,5000,5,0,False
fd2d5c17-9c4a-4b3a-bc4f-2429e379b3c0,channel_986,295,1716,12199,89,4,187,1000,6,0,280,5000,8,2,True
1b719cc5-5ad1-4294-9b24-dc306740a307,channel_46,792,833,4661,38,1,231,1000,17,1,435,5000,20,1,True
e683e68e-f45b-4447-8e9b-5a7c1b1ad760,channel_525,1393,1027,4860,56,3,283,1000,17,2,446,5000,8,0,False
02e30ffe-d5e9-4de8-bad1-c52c21b39890,channel_125,1206,799,4731,47,3,264,1000,6,0,375,5000,12,0,False
892f3823-1a6c-4f92-a39d-aa690b6387e3,channel_932,18,577,5917,28,4,108,1000,2,0,247,5000,10,0,True
9c2196ed-7b16-429b-a52d-0b5a3feac50c,channel_170,181,304,3885,17,0,108,1000,7,0,145,5000,2,0,False
cb49e2e4-42b8-4ca2-8f44-9bc7aa068297,channel_65,812,689,4838,20,2,198,1000,11,1,350,5000,6,1,False
