video_id,video_published_timestamp,channel_id,channel_name,creator_type_id,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
959635052434726,3/4/24 19:30,2020042421603230,Riddle Me This,JSO,335,392150,655400,6847,243,768,1849,14,,4261,8682,57,
960007078882580,2/28/24 17:05,100188455072749,The Sport Dealer - France,JSO,190,252553,402325,4680,108,817,1994,13,,3362,6534,39,1
960199705531748,1/6/24 1:00,101095721925955,Eugenio Monesma-Documentales,CP Standard,382,2719155,4731185,83167,935,5796,8544,213,6,5796,8544,213,6
960465402086450,3/25/24 22:00,115127364982535,Ron Pratt,CP Standard,382,196165,267727,3028,73,426,1288,54,3,3581,5972,303,14
960716982091551,3/6/24 17:00,456348148042743,Beauty Pop,JSO,221,136289,244982,181,2,675,1422,3,,2779,5734,8,
960748075473358,2/9/24 9:14,139594698297,PSG - Paris Saint-Germain (Default),JSO,256,5167,26555,790,33,2719,13563,466,19,2719,13563,466,19
960943425454179,1/8/24 18:00,1158368534248730,Cam off,CP Standard,373,33702,66552,431,41,9693,18737,139,15,9693,18737,139,15
961195648216962,3/23/24 17:06,100188455072749,The Sport Dealer - France,JSO,182,35726,58321,747,4,631,1330,17,,2437,5441,50,1
961521949030529,3/28/24 0:00,721423478201654,Beauty Pop Max,JSO,260,587978,937491,3562,54,781,1624,8,,2744,5733,24,3
961690408862913,3/1/24 17:01,112262503493045,Binge Society - Les Meilleures Scènes de Films,JSO,915,6623,81965,90,1,144,1456,,,694,5009,17,
961773148887950,3/13/24 19:00,1233377053448180,Dr. Joseph Cipriano,CP Standard,192,5191,15710,138,1,462,1363,13,,1675,5070,52,1
962049362040795,3/18/24 15:01,748409341930583,Rapha Bartowski,CP Medium,64,44254,93810,944,88,25107,54268,597,75,25107,54268,597,75
962562331889660,3/14/24 22:00,377564162425109,Extreme Sports - France,JSO,187,22559,44149,243,7,613,1152,7,,2237,5495,38,
962626374944096,3/31/24 17:30,165043213541611,Letsdig18,CP Medium,55,26975,55375,396,3,562,1212,44,1,2332,5313,99,1
962828775266909,2/27/24 0:00,109971608789113,Karma Chronicles,JSO,377,4330,7922,57,15,818,1272,12,2,3028,5027,42,11
962991598550814,3/17/24 17:00,103859881233680,Kara and Nate,CP Standard,354,218386,422316,4705,283,5185,11604,313,21,5185,11604,313,21
963861198526336,3/16/24 0:00,2081165618785740,Da Garbage Disposal,CP Medium,255,23924,50178,844,30,1102,1943,67,5,2740,5858,138,9
964552061901171,3/22/24 2:00,1661301174087040,Brian Barczyk,CP Standard,37,16130,35505,328,12,2875,6125,92,7,2875,6125,92,7
965206725038482,3/15/24 2:00,1469108549839970,Smokin' and Grillin' with AB,CP Standard,57,8705,23409,384,10,557,1996,37,4,1900,5127,121,6
965240284951278,3/23/24 21:00,120382541054908,Martes de Misterio,CP Light,236,1301,2325,48,3,641,1006,24,2,,,,
965731111813889,3/3/24 0:00,2020042421603230,Riddle Me This,JSO,329,99801,160458,1559,61,828,3692,36,,4508,8871,77,
966653231720785,3/9/24 0:00,108540108679641,Kallmekris,CP Standard,347,22696,46354,1213,41,733,1248,27,1,3102,6172,147,5
858084242785689,2/9/24 18:00,102543026480165,How Ridiculous,CP Standard,221,966352,1572057,6393,147,1057,2996,48,3,2339,6332,91,5
861249249091101,2/27/24 21:00,107416291188358,Ju Cassini,CP Light,772,5581,12523,586,14,321,1160,71,2,2049,5007,250,9
862159739001917,2/15/24 17:00,1917462381705980,Buzzer Beater,JSO,217,1536,2612,5,2,597,1015,,1,,,,
862866198972144,2/29/24 17:10,106447205166831,House of Bounce,JSO,210,6547,17612,278,32,451,1057,22,2,1955,5135,97,6
863556872185347,1/29/24 1:00,297190157020906,Makeup By JH,CP Medium,620,28739,62805,408,25,626,1411,20,2,2119,5128,58,7
865241625612911,3/1/24 2:00,101073889728148,Attorney Reacts,CP Standard,590,1430,2828,15,2,535,1012,3,,,,,
865787695345348,2/16/24 22:00,627883630879739,Hamiltonville Farm,CP Standard,239,300844,676613,5560,86,1140,2320,81,2,2752,6779,182,4
866389768572625,3/4/24 19:03,107513727818399,Towtrucker,CP Standard,57,124946,210677,2235,141,1813,2720,54,1,3675,6491,125,6
866780615457675,2/20/24 20:00,106031457494801,Charles & Alyssa Forever,CP Medium,374,463013,751832,9785,347,7961,19432,296,42,7961,19432,296,42
866848001793574,3/6/24 21:00,249222734931099,Perkyy,CP Medium,86,3718,9770,46,4,390,1014,23,3,1878,5014,32,3
867344021815742,3/29/24 2:08,107513727818399,Towtrucker,CP Standard,332,19074,28882,1183,202,597,1109,46,4,5262,8841,271,31
868303491968194,1/19/24 22:00,2072502586192860,Shane and Liana,CP Medium,239,18275,42657,264,24,1022,1905,22,4,2476,5064,40,7
868461541716996,3/27/24 17:00,251036478789727,Boys do it too,JSO,187,27715,51846,76,141,460,1094,5,2,2698,5706,14,8
868837921685661,2/14/24 17:24,984867691573744,Oh My Goal,JSO,183,84731,171911,1755,13,7749,21935,171,3,7749,21935,171,3
869822958204899,1/5/24 23:00,100927276420581,San Joaquin Audits,CP Standard,330,49753,66217,669,238,848,1212,23,9,3902,5439,64,34
869900984886210,2/29/24 21:00,1661301174087040,Brian Barczyk,CP Standard,380,72409,135911,6668,405,3132,5395,232,14,3132,5395,232,14
869934204904015,3/9/24 22:00,114227735048877,Karma Moments,JSO,726,2072,3924,59,,551,1015,15,,,,,
870373828192688,3/8/24 23:00,731243413692986,Gold Shaw Farm,CP Standard,316,84420,160588,2666,62,834,1919,86,3,3437,6570,263,9
871043504665838,1/3/24 17:00,108446591629815,Amuse Bouche,CP Standard,282,456899,819315,3433,190,941,2214,12,1,3436,6957,37,3
871661978305162,3/11/24 0:01,100474954808558,BruhmanTv,CP Medium,45,580,1818,16,,331,1000,10,,,,,
871936214673682,1/10/24 0:00,1135616973136790,Curioseando,CP Standard,830,158838,275343,3798,118,3164,6326,74,3,3164,6326,74,3
872430214640539,3/4/24 0:00,101287091271827,Beauty Hacks Original,JSO,240,537,2916,3,1,218,1004,2,,,,,
874220204457631,2/16/24 2:00,107680377658101,Laura Farms,CP Standard,225,413635,783026,13278,832,4146,6934,388,21,4146,6934,388,21
874456491139378,1/25/24 18:00,2091780561126910,Audit the Audit,CP Standard,327,12492,21212,73,35,996,1738,13,2,3737,5876,26,10
874664417732625,2/20/24 22:09,1688956348085980,Hoovie's Garage,CP Standard,268,75927,176502,1465,204,2387,5477,102,26,2387,5477,102,26
875072407959986,2/11/24 23:10,107764719919671,The Sport Dealer,JSO,194,70192,119260,431,90,29658,51766,176,37,29658,51766,176,37
876125714167967,1/12/24 12:24,214396342065086,Oh My Goal - France,JSO,285,1149036,1853735,61663,1214,11516,37695,1034,60,11516,37695,1034,60
876206454242689,1/2/24 2:00,254307648319573,Beauty Studio,JSO,264,42006,98709,116,19,2065,4942,8,,3883,7401,13,1
876508277585253,2/16/24 22:00,360204017440562,Fresh Out: Life After The Penitentiary,CP Medium,374,2555,9349,47,11,416,1003,13,6,1363,5008,27,7
876607734221840,2/28/24 20:00,472971706543694,Crowned Ladies,JSO,174,241630,559621,5023,134,1144,3289,14,5,3664,7411,41,6
877658341036189,2/10/24 20:00,721423478201654,Beauty Pop Max,JSO,385,405,2429,3,,143,1002,1,,,,,
877854374021393,2/20/24 22:00,158666048273734,Christina Randall,CP Standard,380,163431,288671,4431,225,342,1182,11,2,3366,7129,104,14
878702357601791,3/22/24 21:00,132863274153701,Sweet Memories - Gamology,JSO,332,3339,7861,22,1,513,1281,4,,2171,5006,17,
878771934002827,3/18/24 22:59,461052150760556,Frags and Skills,JSO,243,871,3934,5,1,270,1008,3,1,,,,
879643180569038,1/26/24 20:00,406676102747799,Tideline Art,CP Medium,513,293501,462310,5720,242,2993,5417,195,9,2993,5417,195,9
880469743827927,3/4/24 19:00,493918894292232,Naturee,JSO,32,1155215,2138826,642,16,1046,2308,3,1,2540,5517,4,1
880538777152406,1/21/24 22:10,111041287337137,Bruce Wilson,CP Standard,309,349449,622420,3944,339,1761,4320,71,7,3571,7777,108,8
880640080740533,3/9/24 11:10,106447205166831,House of Bounce,JSO,367,63034,107266,1475,40,29253,50890,660,18,29253,50890,660,18
881100910725631,3/6/24 13:30,114227735048877,Karma Moments,JSO,349,2488,4735,31,1,711,1104,11,,,,,
881141200366990,3/9/24 19:03,107513727818399,Towtrucker,CP Standard,232,387323,605628,4461,609,1871,3252,79,5,4418,6323,139,9
881417967047061,1/16/24 18:30,108717048901829,Survivors’ Chronicles,JSO,1042,960,2523,9,1,670,1914,8,1,,,,
882289767033082,3/14/24 17:00,132863274153701,Sweet Memories - Gamology,JSO,259,424,2023,2,1,230,1001,1,1,,,,
882973586919990,3/23/24 2:01,248007725318641,Luisito Comunica,CP Standard,18,677041,1259435,6228,419,25867,45718,317,68,25867,45718,317,68
883299786864796,2/25/24 17:10,106447205166831,House of Bounce,JSO,266,44453,76579,365,18,13942,25929,150,12,13942,25929,150,12
883377536586657,1/10/24 9:09,139594698297,PSG - Paris Saint-Germain (Default),JSO,15,64020,223399,3621,106,43875,150749,2205,77,43875,150749,2205,77
883478203554528,3/25/24 21:00,104241008734361,Shift Fire,JSO,448,29720,54912,326,1,474,1054,16,,2313,5092,37,
883815403440528,1/17/24 21:00,200591487539890,Flow Podcast,CP Medium,273,8893,23783,203,3,303,1137,8,1,1723,5028,66,2
884011186691327,1/24/24 1:00,101095721925955,Eugenio Monesma-Documentales,CP Standard,536,3017343,4837825,64491,446,6504,12642,342,5,6504,12642,342,5
884146027050342,2/19/24 13:14,139594698297,PSG - Paris Saint-Germain (Default),JSO,45,8849,60573,1100,32,2816,18951,232,12,2816,18951,232,12
884671360121701,1/27/24 1:00,1530876640463290,Paul Landó,CP Standard,650,90564,174980,1905,48,501,1102,40,,2911,5449,201,3
884786253446712,3/15/24 16:00,158184731454410,Pixel Heroes,JSO,57,7564,31990,60,2,337,1579,6,1,1253,5517,20,2
884827096757137,2/10/24 22:00,118740487871450,We The People Community,CP Medium,473,962,1322,26,7,800,1000,26,6,,,,
884888383130463,1/21/24 18:00,114299983640721,Trash Videos,CP Standard,552,192880,359041,2869,38,580,1108,10,3,3767,8156,87,6
884962366752201,1/11/24 19:00,112262503493045,Binge Society - Les Meilleures Scènes de Films,JSO,236,12827,46916,133,4,450,1593,2,1,1927,5439,19,3
885127283612528,1/17/24 11:10,106447205166831,House of Bounce,JSO,204,58877,119529,2113,49,560,1007,9,1,12497,26079,399,18
885550993010803,1/6/24 1:00,2014287688794620,Dr. Octavio Arroyo - Mr Doctor,CP Standard,1192,205794,385664,4853,155,1444,3495,46,4,2793,5616,90,8
886746416191198,1/30/24 20:00,462102194158314,Healthy Studio,JSO,180,1350794,2331211,4753,587,7550,13475,45,7,7550,13475,45,7
886767442917519,1/1/24 12:00,104230737592065,Binge Society - The Greatest Movie Scenes,JSO,469,19011,47118,335,19,605,1699,12,,2579,5707,63,4
886777646556059,3/20/24 22:00,158666048273734,Christina Randall,CP Standard,512,369234,605083,7019,625,1264,1763,26,2,6856,11729,221,34
887018226531113,3/15/24 20:30,109971608789113,Karma Chronicles,JSO,192,27180,39921,604,5,22868,33276,524,5,22868,33276,524,5
887374239796884,3/12/24 19:00,674868302705550,HopeScope,CP Standard,94,34049,66168,532,12,1015,2485,36,,2203,5087,61,
887956883068301,3/10/24 2:00,107492817599601,Victory Outdoor Services,CP Standard,464,294923,545996,4677,73,4047,7892,141,3,4047,7892,141,3
888104623101749,2/3/24 0:00,508355145874576,HellthyJunkFood,CP Medium,278,22432,57278,237,103,412,1070,8,5,2044,5431,32,16
888364263074269,1/12/24 22:00,678528052330442,Bargain Barons,CP Medium,198,61121,95887,1465,47,760,1546,74,3,4798,6696,229,7
888380992982797,1/8/24 17:05,100188455072749,The Sport Dealer - France,JSO,185,8465,23389,141,16,508,1650,9,,1663,5193,43,1
889005509859263,3/25/24 23:10,107764719919671,The Sport Dealer,JSO,181,17582,28246,289,7,6401,10211,107,5,6401,10211,107,5
889215646271719,1/1/24 22:30,104927219204475,Sports Heroes,JSO,196,42782,74980,360,9,620,1041,10,,3154,5077,38,
889334529653311,2/21/24 17:30,104262996056582,Karma Central,JSO,200,8116,12706,91,2,811,1056,15,,3399,5049,46,
889701696284432,3/9/24 23:00,165043213541611,Letsdig18,CP Medium,458,34558,67140,560,6,551,1039,106,3,2640,5395,155,3
890077936130204,1/30/24 22:00,1586243961681190,Kings & Generals,CP Medium,719,4323,10592,158,60,605,1340,23,6,2518,5013,113,56
890409856122119,2/18/24 16:24,149245572393056,Soccer Stories,JSO,369,6710,25297,247,5,974,4781,14,,1264,5910,27,
890484785890508,1/31/24 22:00,109971608789113,Karma Chronicles,JSO,271,37918,64131,714,10,35889,59561,674,10,35889,59561,674,10
890563262817609,3/8/24 21:00,115256284937253,Diesel Creek,CP Light,450,3735,9054,360,8,519,1074,91,2,2325,5006,283,8
890593075893575,1/25/24 1:15,108134027281621,Brad Mondo,CP Standard,336,309503,496104,4764,85,1217,9903,57,2,1217,9903,57,2
890979632477386,1/19/24 22:00,1787599758123390,Bailey Sarian,CP Standard,743,161939,304841,5537,232,227,3110,32,2,2222,5571,64,5
891409709336670,3/3/24 16:00,152184808707676,Her Studio,JSO,183,11386,26180,70,16,468,1063,4,,4090,9127,28,3
891944472660448,2/28/24 17:10,103327818996077,House of Bounce - France,JSO,208,3644,10197,142,1,767,2214,41,,1859,5091,87,
892171926039140,2/16/24 22:01,109971608789113,Karma Chronicles,JSO,360,4475,7171,74,2,866,1205,17,,3375,5008,57,1
892196589573370,1/20/24 2:00,1028676604000870,"John H. Bryan, Attorney at Law",CP Standard,374,306465,404026,4019,1117,1631,2224,53,11,4865,8086,131,34
892205959124493,1/4/24 20:00,254307648319573,Beauty Studio,JSO,210,15780,34018,113,30,2844,4850,11,3,6233,11115,18,10
892343682271427,1/27/24 0:00,102547024485473,Jatie Vlogs,CP Light,260,33429,80616,420,7,569,1156,13,1,2309,5120,48,1
893122535694585,1/2/24 12:00,109429335754536,Patrick Mouratoglou,JSO,50,74745,171975,1192,64,24589,59430,486,47,24589,59430,486,47
893282135675865,2/13/24 2:00,1028676604000870,"John H. Bryan, Attorney at Law",CP Standard,338,203617,274929,2826,506,26231,38789,423,91,26231,38789,423,91
893496705812765,1/18/24 1:11,108134027281621,Brad Mondo,CP Standard,355,546347,872477,4963,70,1865,3641,14,2,10316,20082,133,5
893775089207542,2/3/24 1:00,1530876640463290,Paul Landó,CP Standard,467,19394,32980,1125,19,419,1018,43,3,3323,5046,293,6
894080392726911,3/5/24 22:59,493918894292232,Naturee,JSO,31,6683,14350,78,3,852,1897,9,2,2484,5059,46,3
894166555421244,1/5/24 23:00,110312760547389,Memorias de Pez FB,CP Light,490,12259,24149,849,36,933,2613,85,5,2546,5433,206,17
894374698756732,1/12/24 20:23,139594698297,PSG - Paris Saint-Germain (Default),JSO,28,4636,38920,639,26,2463,22634,203,10,2463,22634,203,10
894441732348644,1/6/24 22:00,1787599758123390,Bailey Sarian,CP Standard,711,1101921,2063378,32002,1643,2243,4876,38,4,5438,18824,162,12
894622375373794,1/12/24 19:00,107998874344639,Annie Elise x 10 to LIFE,CP Standard,412,38653,65153,278,76,676,1236,39,15,2695,5000,80,31
894847678763566,1/3/24 1:00,121463277937234,Emmymade,CP Standard,242,578584,954850,9273,395,5438,10573,119,8,5438,10573,119,8
894990249019970,2/3/24 19:00,109429335754536,Patrick Mouratoglou,JSO,61,91871,240319,1398,25,14464,38722,242,6,14464,38722,242,6
895304155251577,1/7/24 22:08,107252434333236,Just Rolled In,CP Standard,180,111961,177719,4895,110,3712,6456,182,13,3712,6456,182,13
895504612071219,2/10/24 19:04,108134027281621,Brad Mondo,CP Standard,112,148826,302828,957,16,42502,91808,245,4,42502,91808,245,4
895674472028234,1/4/24 22:00,100927276420581,San Joaquin Audits,CP Standard,228,15621,22290,125,56,914,1573,18,8,3316,5081,39,19
895750875629526,2/14/24 1:00,101095721925955,Eugenio Monesma-Documentales,CP Standard,607,2142987,3818509,44593,354,10081,14771,477,8,10081,14771,477,8
895903485332533,1/5/24 22:00,1846395578821660,Liz Fenwick DIY,CP Medium,405,75115,159223,1076,17,1102,2993,29,1,2996,7852,70,2
896127118839095,1/31/24 20:00,116030667768588,VINwiki,CP Standard,52,12257,25150,136,3,10110,19219,105,3,10110,19219,105,3
896147818811671,1/7/24 1:00,109197867590378,Roll with Cole & Charisma Videos,CP Medium,404,84032,135371,1978,80,1619,3319,45,2,4344,8092,118,7
896402325607303,2/27/24 22:59,493918894292232,Naturee,JSO,76,5788,15938,100,9,562,1538,6,1,1990,5325,50,3
896531572208589,3/13/24 22:00,100927276420581,San Joaquin Audits,CP Standard,430,137813,191585,2904,1191,722,1238,12,12,3668,5715,63,35
896670362191618,1/20/24 16:00,109429335754536,Patrick Mouratoglou,JSO,260,41464,81375,685,12,1031,2055,33,1,2919,5749,85,3
896862235504049,2/2/24 14:00,1233377053448180,Dr. Joseph Cipriano,CP Standard,41,1603,5686,58,,323,1011,16,,1472,5001,56,
897037835132296,1/27/24 22:00,182160888858113,Dia de Paula,CP Light,306,37308,86224,1476,39,1591,4906,72,3,2822,7801,116,10
897600748715971,2/17/24 22:00,359895924469423,Pepe's Towing Service,CP Medium,300,375349,517552,6962,130,348,2111,37,2,3176,5444,102,3
898060642047265,3/1/24 18:30,165043213541611,Letsdig18,CP Medium,55,15541,37912,461,8,499,1078,88,1,2301,5134,194,3
898118938686045,2/6/24 17:00,1538738019692570,Nota Bene,CP Standard,27,13562,32307,767,13,11121,26255,671,13,11121,26255,671,13
898137235223556,1/16/24 18:00,114299983640721,Trash Videos,CP Standard,331,25968,67107,473,7,1191,3615,27,2,2416,6407,51,2
898140128772994,2/23/24 19:00,145836442718844,Beauty Hacks,JSO,179,303693,664742,2149,19,1365,2232,4,1,3292,7230,27,1
898614915326855,2/23/24 17:24,984867691573744,Oh My Goal,JSO,197,141534,275742,4718,47,3010,7651,170,5,3010,7651,170,5
898997332019148,1/18/24 22:00,117090888045567,Rachel Shannon,CP Light,703,10409,15508,171,24,687,1021,36,2,3463,5073,72,12
899253398324227,1/30/24 22:00,331117474858657,Coffeehouse Crime,CP Medium,742,9124,14688,195,15,580,1022,34,6,3102,5017,92,12
899332118594370,3/27/24 20:00,721423478201654,Beauty Pop Max,JSO,190,39705,73627,640,15,259,1151,7,,3555,6235,33,1
899404105241090,2/25/24 0:00,162219386763,KBDProductionsTV,CP Medium,190,48578,93305,1273,30,11713,24081,427,14,11713,24081,427,14
899757328119288,1/12/24 0:00,108335192285235,San Joaquin Valley Transparency,CP Light,208,1652,2836,60,13,621,1017,31,7,,,,
899809391600199,1/19/24 20:00,107500711581286,Beast Reacts Videos,CP Standard,285,26209,65328,971,63,405,1131,33,5,2293,5161,121,12
900099134922546,2/8/24 8:12,102247806096297,We The People University,CP Medium,274,1431,2512,61,6,566,1029,32,5,,,,
900210231758379,1/13/24 12:00,102509486166344,Views on the Road,CP Medium,60,1659,3124,47,,611,1037,20,,,,,
900476312089721,3/27/24 18:01,111357903602832,Binge Society - Action movies,JSO,184,1674303,3589552,27531,164,385,1396,22,1,2173,5178,72,1
900580825186128,2/26/24 2:00,105667425825596,LackLuster,CP Medium,339,3267,5756,93,35,807,1007,31,3,2923,5021,88,32
900771788418703,1/27/24 21:00,534479409957494,Vincenzo's Plate,CP Standard,481,156854,262533,798,111,1505,1857,5,1,6438,11933,60,12
900810358506896,2/23/24 21:00,185191174925255,Richard Rasmussen,CP Light,443,71661,126065,1627,44,2430,5454,101,1,2430,5454,101,1
900957525147687,3/9/24 20:00,101581832346980,Supermission en Español,JSO,187,1071,2900,12,,379,1005,4,,,,,
901179311592553,1/10/24 22:00,1586243961681190,Kings & Generals,CP Medium,680,4635,12973,164,23,636,1253,23,3,2219,5008,96,7
901522971412254,2/12/24 15:00,198281660653971,Corbucci Eats,CP Light,85,72696,129715,3079,21,44885,75490,1603,16,44885,75490,1603,16
901568191213667,1/4/24 22:00,109027055231069,Audit the Audit en Español,CP Standard,574,66798,105625,2553,95,2888,4046,68,1,8863,16524,428,7
901904021213707,1/6/24 1:00,287006998068065,Jaime French,CP Standard,400,2634377,4024834,57195,5923,6301,12595,101,62,6301,12595,101,62
901917124940184,2/15/24 17:00,107278585001153,Transtuned,JSO,210,4904,9175,38,4,490,1016,3,1,2718,5014,22,3
901989351710062,2/11/24 17:00,107278585001153,Transtuned,JSO,212,118524,203724,1447,8,587,1156,13,1,3088,6140,49,1
902080711654996,1/17/24 17:06,111041287337137,Bruce Wilson,CP Standard,10,130100,366106,5493,73,30220,70249,1199,15,30220,70249,1199,15
902111158045957,3/8/24 1:00,2014287688794620,Dr. Octavio Arroyo - Mr Doctor,CP Standard,982,1855179,3033794,38994,953,33989,62919,1350,52,33989,62919,1350,52
902171944819092,1/25/24 0:00,146231722731042,Not Another Cooking Show,CP Medium,181,41575,81923,1141,94,369,1990,69,11,3674,6563,199,17
902178688013659,1/7/24 20:00,2020042421603230,Riddle Me This,JSO,288,186860,278275,4045,86,2501,5932,39,3,2501,5932,39,3
902193188285840,2/2/24 21:00,104230737592065,Binge Society - The Greatest Movie Scenes,JSO,183,14155,45339,113,13,716,2366,3,1,1819,5187,19,2
902205451310734,1/14/24 21:00,107909478287541,Stephanie Soo,CP Standard,1926,41317,83856,768,43,1201,1997,16,1,3975,7344,80,5
902381668179347,1/11/24 19:00,107998874344639,Annie Elise x 10 to LIFE,CP Standard,899,478491,686986,2959,361,1102,1891,11,2,3339,5674,39,11
902684831577448,1/26/24 19:00,1519091541730270,Clickfortaz,CP Medium,64,348,1026,17,,345,1000,17,,,,,
902691721589493,2/3/24 16:30,1233377053448180,Dr. Joseph Cipriano,CP Standard,78,1412,5333,66,1,660,1835,35,1,1394,5002,65,1
902788911306502,2/16/24 20:00,115090033689282,Supermission,JSO,346,204006,350976,3939,118,1055,3690,45,3,8045,14660,161,8
902894384573983,1/15/24 16:00,100476132723574,The Noisy Dish,JSO,285,571,1164,6,,520,1001,6,,,,,
903329661500939,2/8/24 22:00,145836442718844,Beauty Hacks,JSO,185,500260,810637,4182,11,984,2588,5,,3793,7197,17,
903601858081842,1/6/24 20:00,254307648319573,Beauty Studio,JSO,193,331066,482743,1052,90,5185,9925,18,2,5185,9925,18,2
903982058026662,2/8/24 22:07,1688956348085980,Hoovie's Garage,CP Standard,277,59112,117959,985,88,830,1455,36,2,2878,5069,103,12
904010007890181,2/16/24 23:00,165043213541611,Letsdig18,CP Medium,354,448268,770001,3772,26,1015,2118,66,3,2376,5612,106,6
904444584423682,1/29/24 20:00,101287091271827,Beauty Hacks Original,JSO,211,124042,251816,614,11,362,1117,1,1,2457,5958,14,2
905312304668224,3/17/24 0:00,209863855743919,Black Bear Forge,CP Light,627,2056936,2683057,18476,148,47924,64934,823,17,47924,64934,823,17
905348281230721,1/4/24 20:30,108271100860906,Hair Buddha,CP Light,221,200793,302791,3735,42,3202,4468,121,4,7104,11136,235,7
905416364166746,1/12/24 2:04,162555780280106,Legal News,CP Standard,428,613,1037,21,8,598,1004,21,8,,,,
905586864596435,2/17/24 1:00,107913831623002,Mr. Hand Pay,CP Standard,362,69852,171745,1099,34,362,2205,62,5,3596,8978,159,11
905676288227574,1/28/24 14:00,522957638064464,Ultimate Freestyle,JSO,212,47961,110231,757,15,40580,93196,599,14,40580,93196,599,14
905759104085116,1/1/24 0:52,135982316418281,Magnus Mefisto,CP Medium,90,16120,35311,1297,145,7643,15007,737,100,7643,15007,737,100
905875190830460,1/23/24 18:00,110751967108332,Whistlindiesel Official,CP Standard,311,2122683,2911180,21588,302,4674,10993,81,10,4674,10993,81,10
905918174509474,1/14/24 22:00,101733603294857,This'll Do Farm,CP Light,405,57683,96535,1216,95,905,1428,50,,3271,5229,176,6
905965034221035,1/21/24 22:00,1546982902283110,DEBOSS GARAGE,CP Standard,289,18429,55148,278,4,575,1470,10,1,2938,8383,51,1
906364534360541,1/16/24 22:00,1469108549839970,Smokin' and Grillin' with AB,CP Standard,351,162310,388606,4111,279,9095,18895,326,35,9095,18895,326,35
906400661225546,2/17/24 16:00,390078854762227,Beauty Wow,JSO,211,228504,395833,562,7,2136,4697,4,,4451,10130,12,
906416437808373,1/19/24 22:11,107252434333236,Just Rolled In,CP Standard,183,136032,221745,5954,118,2185,3435,91,8,2916,5661,159,11
906424097845088,2/17/24 2:00,107513727818399,Towtrucker,CP Standard,257,304189,470934,3752,183,1414,2632,89,2,2869,5265,150,6
906466874457370,2/15/24 16:00,335530529801076,Derek Deso,CP Standard,375,65737,163943,1043,58,1167,3510,33,2,2435,6862,56,3
906475974285385,1/22/24 20:00,115090033689282,Supermission,JSO,355,446583,656436,6011,372,4377,6414,119,13,4377,6414,119,13
907084827678335,1/14/24 0:00,101037994730443,Fab Rats,CP Light,418,515238,911197,7143,246,1584,5258,58,4,1584,5258,58,4
907239111073342,1/8/24 21:00,110554014442388,Bratterstein,CP Medium,702,7566,14345,239,6,536,1041,33,3,2828,5042,108,4
907262654010112,1/19/24 22:45,108717048901829,Survivors’ Chronicles,JSO,1154,23231,53959,88,2,19464,44721,73,2,19464,44721,73,2
907272241129615,3/30/24 21:00,105791128214287,Joce Bedard,CP Light,335,2377,5544,91,6,771,1630,48,4,2146,5029,88,6
907287657843390,3/14/24 17:10,736120326521245,Oh My Goal - Lo Mejor del Fútbol,JSO,213,531466,876400,9472,234,2027,4851,74,9,2977,7315,117,11
907334037611487,2/18/24 7:00,103327818996077,House of Bounce - France,JSO,180,5796,16158,444,6,491,1467,47,,1884,5039,140,3
907488461114615,3/31/24 20:00,149832491744362,Connor TV,CP Light,467,3509,9538,72,5,352,1302,13,3,1872,5091,47,5
907540887361351,1/20/24 22:00,100485155251336,Janiece & Isaiah,CP Light,440,21594,53595,453,30,466,1328,12,1,2529,5890,54,8
966706471553016,3/24/24 21:00,1150230511763580,ElisbethM,CP Standard,536,24247,40252,938,45,685,1282,44,2,2812,5148,192,16
967094708366299,3/12/24 17:00,721423478201654,Beauty Pop Max,JSO,181,262935,475236,5669,106,658,1673,14,,2934,6320,66,2
967434001412728,2/21/24 23:10,107764719919671,The Sport Dealer,JSO,200,26142,44949,448,20,2149,3768,40,,2897,5027,67,2
967453091577896,3/16/24 22:00,1787599758123390,Bailey Sarian,CP Standard,624,210650,404283,7253,263,1389,3548,31,2,3755,13674,145,6
967506334715366,2/24/24 22:00,360204017440562,Fresh Out: Life After The Penitentiary,CP Medium,302,9233,24535,125,15,485,1161,9,2,2207,5019,26,3
967573574887154,3/14/24 18:00,248007725318641,Luisito Comunica,CP Standard,331,2304701,3933337,65248,800,11348,49640,1272,58,11348,49640,1272,58
968423981503628,3/25/24 14:30,2020042421603230,Riddle Me This,JSO,218,29776,44586,403,18,508,1097,5,1,3044,5420,30,3
968904311335995,2/23/24 20:00,493918894292232,Naturee,JSO,64,2148,13170,36,2,115,1063,,1,908,5094,27,1
968944961312523,3/12/24 19:01,107998874344639,Annie Elise x 10 to LIFE,CP Standard,645,2833,4341,63,2,596,1049,19,1,,,,
969824234641309,3/7/24 21:00,185191174925255,Richard Rasmussen,CP Light,535,230107,456794,6286,155,1924,5218,110,2,1924,5218,110,2
969974921311183,1/23/24 21:00,420705348014087,Castro Brothers,CP Light,414,59098,110998,1297,17,1125,2413,45,2,2980,5407,84,3
971126131201890,3/23/24 14:00,8847785790,Choppertown,CP Standard,185,120362,244705,2526,1101,43490,84480,790,483,43490,84480,790,483
971601167822286,3/20/24 1:00,105718534564168,True 911 Calls,CP Standard,54,2955,6714,46,1,520,1056,16,1,2406,5007,40,1
